 ,employment_rate_any_industry,employment_rate_ed_any_ind,employment_rate_noed_any_ind,employment_rate_1,employment_rate_1_ed,employment_rate_1_noed,employment_rate_2,employment_rate_2_ed,employment_rate_2_noed,employment_rate_3,employment_rate_3_ed,employment_rate_3_noed,employment_rate_4,employment_rate_4_ed,employment_rate_4_noed,employment_rate_5,employment_rate_5_ed,employment_rate_5_noed,employment_rate_6,employment_rate_6_ed,employment_rate_6_noed,share_employed_industy_1,share_employed_industy_1_ed,share_employed_industy_1_noed,share_employed_industy_2,share_employed_industy_2_ed,share_employed_industy_2_noed,share_employed_industy_3,share_employed_industy_3_ed,share_employed_industy_3_noed,share_employed_industy_4,share_employed_industy_4_ed,share_employed_industy_4_noed,share_employed_industy_5,share_employed_industy_5_ed,share_employed_industy_5_noed,share_employed_industy_6,share_employed_industy_6_ed,share_employed_industy_6_noed,hrlwage_ed_any_industry,hrlwage_ed_industry_1,hrlwage_ed_industry_2,hrlwage_ed_industry_3,hrlwage_ed_industry_4,hrlwage_ed_industry_5,hrlwage_ed_industry_6,hrlwage_noed_any_industry,hrlwage_noed_industry_1,hrlwage_noed_industry_2,hrlwage_noed_industry_3,hrlwage_noed_industry_4,hrlwage_noed_industry_5,hrlwage_noed_industry_6,uhat_education_unskilled,uhat_education_skilled,employment_ratio,employment_ratio_industry_1,employment_ratio_industry_2,employment_ratio_industry_3,employment_ratio_industry_4,employment_ratio_industry_5,employment_ratio_industry_6
1992M5,0.938124299,0.955206215,0.9207142,0.929095626,0.945749402,0.918898821,0.967520714,0.978356242,0.945943356,0.935288787,0.950107038,0.926767766,0.918903589,0.935721695,0.907141864,0.922019422,0.939769149,0.886714935,0.956672728,0.964574218,0.945676565,0.194002837,0.145920098,0.244845286,0.225640252,0.295538783,0.151729882,0.091225751,0.065830968,0.118078075,0.257558435,0.210011885,0.30783394,0.103005797,0.135935754,0.068185821,0.128566921,0.146762505,0.109326996,13.8435154,16.64278793,13.54413605,14.92087078,10.62457561,14.35389423,15.09715271,8.810460091,10.08711147,8.213280678,10.16913509,7.342542171,8.865825653,9.441698074,-0.0836123,-0.187392399,1.057395101,0.63017422,2.059589386,0.58951962,0.721381009,2.108030796,1.419466019
1992M6,0.934879661,0.954827964,0.914530158,0.916254461,0.94634527,0.89852494,0.962581038,0.969149113,0.948824465,0.927612305,0.956286848,0.910004616,0.919938922,0.943986297,0.903235495,0.93025744,0.943196654,0.904259145,0.955916643,0.960083663,0.950330675,0.190523148,0.141456932,0.242781609,0.228167966,0.301476449,0.150090069,0.097514562,0.074154668,0.122394241,0.256508768,0.209188297,0.306907922,0.102513865,0.134560302,0.068382494,0.12477167,0.139163345,0.109443672,13.44734001,15.89246845,13.56894207,13.12309361,9.69801712,15.23141003,14.57205963,8.703670502,9.990323067,7.880113602,10.00929642,7.344060421,8.324961662,9.663024902,-0.093331523,-0.20300737,1.065059662,0.620557964,2.139318228,0.645284832,0.725944161,2.095781326,1.354279041
1992M7,0.936874747,0.955266535,0.916920841,0.921863437,0.944615364,0.906864941,0.959635556,0.966734469,0.944292843,0.931463122,0.960511982,0.912438393,0.923676789,0.945455134,0.90752238,0.937040031,0.955692947,0.89746958,0.954124689,0.955872059,0.95155406,0.192292258,0.147543892,0.242871836,0.216549814,0.281094253,0.143594518,0.09586177,0.07372918,0.120878495,0.261109948,0.214519098,0.313772082,0.108978793,0.142370701,0.071235538,0.125207424,0.140742868,0.107647531,13.765769,16.28692436,13.50108528,14.17871952,10.44342041,15.81695652,14.37988091,8.739630699,10.13331795,8.196972847,10.393857,7.254939079,8.66391468,9.023398399,-0.093618639,-0.188170955,1.13031137,0.686660647,2.212647438,0.689427197,0.772769094,2.259030104,1.477816224
1992M8,0.93403405,0.955180585,0.911908805,0.921475053,0.947116673,0.905465245,0.961149395,0.965755761,0.950481951,0.932156503,0.957114339,0.915233552,0.909485579,0.940894723,0.888104081,0.942850947,0.960049689,0.907800913,0.954574347,0.957648337,0.950493693,0.191440582,0.144645482,0.242724746,0.216651589,0.290767223,0.13542603,0.097477287,0.077345364,0.119540468,0.260771573,0.208968341,0.317544281,0.106495947,0.139120147,0.070742108,0.127163023,0.139153436,0.114022367,13.53168392,15.94311142,14.00335217,13.4377327,10.43328571,14.21848011,13.75092602,8.908320427,10.35998249,8.218081474,10.11999607,7.472456932,8.304328918,9.712299347,-0.077786021,-0.192923844,1.09592998,0.653090894,2.353022814,0.709091246,0.721205413,2.155236006,1.337478161
1992M9,0.936684132,0.955891311,0.916633129,0.929916441,0.946273386,0.919675589,0.963227332,0.974048555,0.938820541,0.934947133,0.93740952,0.933498442,0.919885337,0.947928727,0.901399016,0.923943102,0.939941525,0.891185582,0.94525224,0.961986423,0.922388256,0.18355161,0.137975156,0.23316808,0.230341539,0.309617698,0.144038111,0.097775914,0.069668077,0.128375307,0.25328061,0.198949039,0.312428296,0.102175109,0.133987099,0.067543216,0.132875204,0.149802908,0.114446998,14.01893139,16.32830238,14.16032791,15.3708992,10.07198429,15.48047352,14.80845547,9.138076782,10.18407154,8.277550697,9.81046772,7.465926647,8.452406883,12.15983295,-0.088056467,-0.167859301,1.088642836,0.644194841,2.340096712,0.590796292,0.693229258,2.159566879,1.424955368
1992M10,0.938421965,0.956196904,0.919381499,0.918039322,0.937019289,0.906466961,0.96543473,0.97165513,0.952211559,0.939091861,0.950003386,0.931635678,0.922598839,0.948040962,0.904471397,0.941639483,0.953724205,0.916266441,0.9506284,0.96056813,0.936378896,0.187257171,0.137374789,0.242830753,0.230574951,0.299477011,0.153811693,0.091563895,0.071351983,0.114081845,0.254647374,0.206590086,0.308187604,0.108416237,0.141145214,0.071953133,0.12754038,0.14406091,0.10913498,13.72412109,15.91290379,13.85780811,13.66315937,10.32705498,15.49014664,14.26136494,8.714894295,9.885174751,8.036193848,9.99973011,7.262021542,9.50154686,9.361241341,-0.096873425,-0.18493332,1.11409235,0.630266964,2.169178724,0.696804106,0.746819317,2.185433865,1.47063005
1992M11,0.939273417,0.960729718,0.914640605,0.9232651,0.939160585,0.912814856,0.971956074,0.981909215,0.947430491,0.905544639,0.936041951,0.884118557,0.931199312,0.952783465,0.915103316,0.93989408,0.959002435,0.897557855,0.94463259,0.961873293,0.918964684,0.185261294,0.136738449,0.243774772,0.240139395,0.315668941,0.14905867,0.092115037,0.071873866,0.116523787,0.253943294,0.203033894,0.315334707,0.105001621,0.13503319,0.068786681,0.123539366,0.137651667,0.106521398,13.66550636,16.30934143,13.74627495,13.98829269,9.95731926,14.99786854,14.56591702,8.701704025,9.965790749,8.158130646,9.93639183,7.343147278,8.575455666,9.268967628,-0.094927095,-0.187199652,1.205895662,0.676412523,2.553785086,0.743817091,0.776437581,2.367259741,1.55831182
1992M12,0.940505564,0.956862867,0.922355771,0.924977422,0.94523257,0.911564767,0.967181742,0.97675544,0.944775403,0.935929418,0.958529592,0.920555055,0.926326931,0.939544022,0.916274965,0.939937055,0.956307471,0.907971621,0.949914455,0.952592671,0.946193874,0.185228556,0.140917614,0.236234546,0.231041715,0.305498391,0.145335227,0.093843952,0.072714858,0.118165493,0.260131121,0.212993711,0.314390659,0.104489364,0.131380543,0.073535144,0.12526527,0.136494905,0.112338938,13.37255669,16.40936089,13.27933884,13.8878336,9.743561745,14.83444786,14.3354702,8.976718903,10.29967403,8.186793327,9.816550255,7.436133385,8.948934555,10.57426071,-0.077848703,-0.202088982,1.151092172,0.686644495,2.419625044,0.7083413,0.779843092,2.056582689,1.398608685
1993M1,0.932984591,0.952110529,0.912308037,0.916938841,0.924858153,0.912050843,0.959227622,0.966585755,0.943055511,0.935173929,0.970252812,0.912665486,0.919524491,0.945663631,0.900359154,0.90817225,0.934144616,0.852942705,0.956417322,0.966431797,0.942449808,0.187506184,0.136157453,0.245439827,0.236649007,0.309159935,0.154839307,0.089618191,0.068552926,0.11338485,0.258147925,0.211854428,0.310378075,0.100579493,0.132733271,0.064302325,0.127499208,0.141541958,0.111655608,14.04541397,16.99692154,13.91109848,14.22228622,10.62573528,14.8081274,15.59986782,8.801697731,9.978723526,8.048742294,10.2491312,7.363460541,8.976340294,9.758239746,-0.084887907,-0.167956993,1.128239393,0.62588948,2.252699375,0.682137966,0.77010113,2.328918934,1.430230021
1993M2,0.934195697,0.95335269,0.912755489,0.916931748,0.936799645,0.904254556,0.96473062,0.971605957,0.948373377,0.924727023,0.936353147,0.916494787,0.916267455,0.939882398,0.898580015,0.929789901,0.950564027,0.887860179,0.952175796,0.961870134,0.938420475,0.183972478,0.135847598,0.240228504,0.237445563,0.312401116,0.149825573,0.095024295,0.074009359,0.119589902,0.252495438,0.205800325,0.30708015,0.105892353,0.13432014,0.07266143,0.125169858,0.137621447,0.110614456,13.90846443,16.10100746,14.12520599,14.85188007,10.07370949,14.80022717,15.3978529,8.953745842,10.02857685,8.292390823,10.47970486,7.414346218,9.780997276,9.710727692,-0.078320593,-0.18072623,1.168959141,0.661038458,2.437395334,0.723421633,0.783418179,2.160909176,1.454365492
1993M3,0.940940797,0.958294511,0.920430124,0.928397536,0.945641518,0.916769087,0.975506008,0.98147577,0.960832,0.929110348,0.957685828,0.909291506,0.922990263,0.943916142,0.906811178,0.923340261,0.941202223,0.883980632,0.956101179,0.958307981,0.952714324,0.182173103,0.135465935,0.239647865,0.246589035,0.319666803,0.156664357,0.088648021,0.067830361,0.114264876,0.250746906,0.202678993,0.309896111,0.113035999,0.143662781,0.075348698,0.118806921,0.13069512,0.104178093,13.84542656,16.72409248,13.65617085,14.42714405,10.31007099,14.87105179,15.22292614,9.261533737,9.976015091,9.611922264,10.11352921,7.716196537,9.383842468,10.52085209,-0.069786608,-0.177789822,1.230534077,0.695585012,2.510851145,0.730474472,0.804796934,2.346184731,1.543748736
1993M4,0.941084981,0.959821343,0.920113981,0.927656114,0.942832172,0.91742903,0.96911484,0.982007742,0.940413356,0.936794102,0.955901802,0.923152566,0.923765182,0.936978817,0.914279222,0.93248421,0.956927419,0.877495646,0.95615977,0.968068898,0.939154625,0.176667377,0.13420172,0.226249054,0.236595437,0.307118595,0.15425463,0.094154678,0.074295573,0.117341615,0.259870619,0.204493284,0.324527591,0.106081873,0.139909327,0.066585906,0.126630023,0.139981508,0.111041203,13.85370255,16.56369019,13.87022209,13.83685875,10.15600777,15.30695343,14.94011879,9.016324997,10.53100395,8.220204353,10.60604382,7.65510273,8.924427032,9.475272179,-0.070370555,-0.17394419,1.167571545,0.692555904,2.324616909,0.73925519,0.735717237,2.453284264,1.471871972
1993M5,0.939518511,0.953190029,0.924685359,0.922224343,0.940849006,0.909817755,0.964679837,0.971079409,0.951606154,0.945667744,0.956953943,0.937747836,0.923365414,0.935957789,0.914368629,0.934170485,0.944412291,0.915011644,0.953638077,0.960405648,0.943004847,0.182260111,0.140810803,0.228617713,0.233527079,0.298934728,0.16037409,0.092866383,0.073400423,0.114637442,0.258918047,0.207159415,0.31680575,0.106613889,0.133036137,0.077062815,0.125814483,0.14665848,0.10250219,14.05697727,17.01033974,14.10311031,14.65459728,10.51457882,14.25147533,15.3535223,9.092000961,10.05299854,9.003446579,10.48896408,7.586736679,8.940896034,10.26260853,-0.071366645,-0.16660504,1.118416548,0.688857913,2.084710598,0.716103256,0.731333077,1.930760264,1.600212455
1993M6,0.941062748,0.955139816,0.92542237,0.928715348,0.947794616,0.916552663,0.960656226,0.966808438,0.946405649,0.949366808,0.952331185,0.947361469,0.923053086,0.941809416,0.908653975,0.938641787,0.947520316,0.919020116,0.959944725,0.968618274,0.947301626,0.186408833,0.138645411,0.24118039,0.223460704,0.294058889,0.142503902,0.100724667,0.076324522,0.12870495,0.26199457,0.217332929,0.313209265,0.104354329,0.135770187,0.068328939,0.123056889,0.137868032,0.106072553,13.93065929,16.72887802,13.97784996,13.41430187,10.69600201,15.28778839,14.69674492,9.070541382,10.40326023,8.485179901,10.26448345,7.565851212,8.709547043,10.05805969,-0.06237248,-0.174841046,1.146726251,0.659209251,2.366286516,0.680030823,0.795702398,2.278554916,1.490460038
1993M7,0.941072404,0.959370315,0.9203403,0.919301867,0.939702809,0.905620456,0.956349552,0.965407729,0.934983671,0.949424684,0.979943454,0.929882705,0.93180418,0.95092237,0.916774392,0.937103033,0.955324709,0.898917377,0.963025212,0.97276938,0.948017776,0.186924577,0.141642317,0.240406573,0.217366189,0.284565002,0.137998983,0.098317169,0.073153228,0.128037795,0.255862117,0.212229609,0.307395607,0.106225654,0.135378703,0.071793564,0.135304287,0.153031126,0.11436747,13.93116379,16.11825371,13.89060497,15.41780567,10.35603619,14.97629929,15.1293993,8.973166466,10.10687637,8.262260437,10.76594925,7.385600567,9.439949989,9.642370224,-0.076996557,-0.171420455,1.181080222,0.695866764,2.435482502,0.674799383,0.815431952,2.227123022,1.580362201
1993M8,0.941916347,0.956517637,0.925855219,0.931529045,0.947866976,0.920806944,0.962333739,0.970055044,0.945405126,0.950845182,0.970398605,0.937169552,0.92802006,0.942981899,0.917070389,0.93318665,0.944236219,0.909449816,0.951435626,0.963046789,0.935189962,0.185418233,0.140541539,0.236416429,0.223637253,0.291051984,0.147026673,0.09660688,0.076283157,0.119702913,0.255619705,0.206347212,0.311613351,0.110805184,0.143825591,0.073280558,0.12791273,0.141950503,0.111960091,14.0098896,16.30139923,14.52696133,13.60030937,10.31797504,15.4241457,14.67897415,9.504680634,10.57501984,8.621077538,10.65778732,7.591209888,13.75096226,9.909767151,-0.057262741,-0.163503438,1.136407137,0.675555527,2.249616146,0.724198997,0.752517402,2.230392933,1.440813065
1993M9,0.944055736,0.957721293,0.928916633,0.929173946,0.932673275,0.926723897,0.965952873,0.973090827,0.950009823,0.933318973,0.967588663,0.912461877,0.933518887,0.94762814,0.923592806,0.936692417,0.95177424,0.902218163,0.960223913,0.964395583,0.954397559,0.175612316,0.136147097,0.220688567,0.237476707,0.309926212,0.15472655,0.097981453,0.072080463,0.127564967,0.252470016,0.198505774,0.314106703,0.104270823,0.138235554,0.065477103,0.132188693,0.145104885,0.117436111,14.0037899,15.66962624,14.04282284,14.78941917,10.79247093,15.5630312,14.97171497,8.952980042,10.15531921,8.604984283,10.2339983,7.494912148,8.846398354,9.792103767,-0.078578554,-0.158248842,1.142176867,0.704631269,2.287846088,0.645385981,0.721820712,2.411368847,1.411281824
1993M10,0.946358085,0.959890425,0.931026161,0.932312012,0.938267887,0.928422987,0.972145677,0.981024981,0.951309383,0.940468311,0.955414355,0.931133091,0.929089665,0.938509166,0.921854734,0.942180336,0.956812143,0.909487367,0.965487599,0.974427938,0.951852083,0.185315192,0.136741951,0.242054164,0.232494459,0.305347174,0.147394314,0.095653296,0.069342226,0.126387566,0.254262358,0.207091779,0.309362859,0.109397054,0.142449483,0.070788123,0.122877657,0.139027387,0.104012966,14.19313526,16.80433083,14.15475655,14.42045403,10.63694763,15.0985384,15.54998112,9.289131165,10.51833916,9.831348419,10.47541714,7.344319344,8.959859848,10.16173458,-0.065899715,-0.157078177,1.16811204,0.659893274,2.419901609,0.640881717,0.781950355,2.350633621,1.561339617
1993M11,0.944065273,0.962671161,0.922081947,0.924540281,0.951062739,0.906745255,0.971522808,0.978459537,0.954622924,0.944027781,0.956507683,0.935396791,0.929232717,0.955055475,0.90985322,0.943817854,0.959349215,0.902515829,0.94983542,0.955660462,0.941494048,0.177804112,0.132981181,0.233094826,0.24681969,0.319117457,0.157637775,0.091722175,0.068797715,0.12000034,0.2483235,0.19812803,0.310241431,0.107766338,0.144138694,0.062899724,0.127564192,0.136836931,0.116125919,14.09097004,16.71656609,13.93663502,14.4467535,10.4146204,15.47913742,15.49060917,9.121562004,10.28153992,8.482725143,10.76110649,7.401097298,9.094263077,10.64637852,-0.064989656,-0.167231187,1.233536482,0.70373565,2.497136354,0.707202077,0.787767649,2.826726913,1.453537107
1993M12,0.946511149,0.96124661,0.929003894,0.935612142,0.951088786,0.924925447,0.973067462,0.97798562,0.960541129,0.94398421,0.97187078,0.92029655,0.926536858,0.938581467,0.917043269,0.934489548,0.947137415,0.90676713,0.967802882,0.977865756,0.954155445,0.185281947,0.13951245,0.241548166,0.23497051,0.307519615,0.145783082,0.093042493,0.079784542,0.10934101,0.253259063,0.20506908,0.312500924,0.10558936,0.133269787,0.071560748,0.127856612,0.134844542,0.119266078,13.81428814,16.887537,13.7602663,14.55425644,10.13580227,14.98078251,14.62845993,9.21862793,10.30867863,8.788747787,10.56322861,7.404174805,9.464859009,10.83290291,-0.063071914,-0.177859277,1.229339004,0.710036814,2.593207836,0.897030652,0.806715727,2.289435863,1.389914513
1994M1,0.935460806,0.956009209,0.912780166,0.93819958,0.95926398,0.924736202,0.965750754,0.97932899,0.935983837,0.920986474,0.94122231,0.906874418,0.912756264,0.931911826,0.899042904,0.922078073,0.946119487,0.8681705,0.947662354,0.95729804,0.933220387,0.187689573,0.139557198,0.243332595,0.235680431,0.306100428,0.15427199,0.093046673,0.072864242,0.116378397,0.256895721,0.204088598,0.317942947,0.109750755,0.145247579,0.068714954,0.116936848,0.132141948,0.099359125,14.43975353,17.40702438,14.6220026,14.79728317,10.49144936,15.58127403,15.2186203,9.737690926,10.72306156,8.238950729,11.42028618,8.909606934,8.89943409,11.11379433,-0.060357131,-0.162851006,1.156041503,0.663018107,2.293772221,0.723794937,0.742066801,2.443605423,1.537469029
1994M2,0.93592149,0.958189249,0.909776628,0.925803304,0.933684468,0.920240879,0.963495851,0.972731531,0.94102788,0.910110056,0.965940356,0.871155322,0.920945346,0.94719857,0.901270092,0.937369049,0.959224463,0.882869244,0.95077306,0.962567091,0.93309772,0.181164995,0.136730775,0.236112013,0.23592101,0.305297971,0.150129989,0.096070178,0.075792387,0.121145517,0.254689932,0.202963039,0.318655014,0.108830579,0.1437729,0.06562119,0.123323306,0.135442927,0.108336292,14.35971546,16.44688606,14.5072031,14.62545586,11.10998154,14.91049385,15.55489063,9.225012779,10.48924351,8.276508331,10.31778336,7.84999752,9.330198288,10.56691837,-0.071099535,-0.161545798,1.236591935,0.716101468,2.514680624,0.773650229,0.787630618,2.709314108,1.545997262
1994M3,0.939374149,0.964014351,0.90969491,0.929240167,0.950211227,0.914086998,0.970599473,0.981259823,0.944772243,0.922390759,0.96846658,0.892072976,0.919386566,0.946187258,0.898124218,0.927742302,0.957330942,0.863078535,0.958833754,0.97071743,0.939490139,0.180649802,0.138194904,0.234840438,0.246788785,0.314963192,0.159768999,0.090045199,0.066915773,0.119568266,0.247766852,0.201177463,0.307234854,0.112363048,0.141867936,0.074702173,0.122386321,0.136880711,0.103885263,14.30873394,16.58605385,14.21359539,15.11734009,10.83757877,15.27443504,15.74206352,9.248171806,10.43503094,8.075890541,10.8075943,8.031549454,9.059513092,10.34220123,-0.06571079,-0.163202226,1.276428461,0.751130939,2.516308069,0.714346707,0.835805714,2.424083233,1.68184042
1994M4,0.944971144,0.962824643,0.923552632,0.94080025,0.955673218,0.929395854,0.96676755,0.977279603,0.942078471,0.945832789,0.976951003,0.922466874,0.927810967,0.953627765,0.908811271,0.939255416,0.944212079,0.928788662,0.951563656,0.964394033,0.928689003,0.1775323,0.140846029,0.223415777,0.23280786,0.297035068,0.152479008,0.095051549,0.075769514,0.119167559,0.25573045,0.200527817,0.324772328,0.113225229,0.139003932,0.080983847,0.125652596,0.146817669,0.099181488,14.36177063,17.09551048,14.60398388,14.42336941,10.62350941,15.2888546,14.90296841,9.060301781,10.50895023,8.260612488,10.3584156,7.778302193,8.761546135,9.946063042,-0.070726112,-0.163216442,1.250698328,0.788466632,2.436409235,0.795223176,0.772232711,2.146748781,1.851400018
1994M5,0.948179603,0.962602019,0.931969047,0.950778484,0.963632643,0.941975594,0.968085051,0.979487419,0.941589892,0.954779983,0.972626448,0.941630125,0.927856147,0.941623032,0.918274045,0.934587419,0.94890672,0.906625092,0.957694232,0.963612854,0.948513508,0.181145757,0.138906121,0.23018311,0.231918573,0.305359006,0.146659166,0.100777946,0.081068926,0.123658799,0.251792967,0.195193857,0.317500681,0.113310151,0.141621098,0.080443054,0.12105462,0.13785097,0.101555184,14.49045086,16.86006355,14.80695724,14.19635296,10.55102158,15.63779831,15.63498306,9.278613091,10.97598934,8.265699387,10.20064068,7.835934162,8.993408203,10.27221012,-0.069812998,-0.157337636,1.16093266,0.700575531,2.417177677,0.761090696,0.713721037,2.043838024,1.575849652
1994M6,0.945796549,0.959730268,0.929567933,0.958396614,0.975136817,0.947004378,0.952150762,0.96288377,0.926116347,0.955456078,0.951838493,0.957915962,0.9290272,0.94646734,0.9154405,0.929917693,0.955970407,0.874391258,0.95651114,0.965703607,0.940993309,0.186439618,0.140698716,0.241442963,0.223132074,0.292648494,0.13953869,0.1038609,0.076705679,0.136515006,0.255037755,0.208395571,0.311124891,0.105392016,0.135070205,0.069704041,0.126137629,0.146481335,0.101674378,14.49915218,16.91417122,15.07890987,14.62059021,11.06163216,15.35130882,14.53964424,9.258030891,10.46758556,8.704914093,10.1830492,7.716647625,9.251246452,10.37590122,-0.058118176,-0.152684778,1.202498317,0.700744987,2.521947861,0.675665259,0.805449247,2.330161572,1.732427955
