"Variables ->","employment_ratio_adj","employment_ratio_industry_1_adj","employment_ratio_industry_2_adj","employment_ratio_industry_3_adj","employment_ratio_industry_4_adj","employment_ratio_industry_5_adj","employment_ratio_industry_6_adj","hrlwage_ed_industry_1","hrlwage_ed_industry_2","hrlwage_ed_industry_3","hrlwage_ed_industry_4","hrlwage_ed_industry_5","hrlwage_ed_industry_6","hrlwage_noed_industry_1","hrlwage_noed_industry_2","hrlwage_noed_industry_3","hrlwage_noed_industry_4","hrlwage_noed_industry_5","hrlwage_noed_industry_6","employment_rate_1_ed","employment_rate_2_ed","employment_rate_3_ed","employment_rate_4_ed","employment_rate_5_ed","employment_rate_6_ed","employment_rate_1_noed","employment_rate_2_noed","employment_rate_3_noed","employment_rate_4_noed","employment_rate_5_noed","employment_rate_6_noed","employment_rate_ed_any_ind","employment_rate_noed_any_ind","hrlwage_ed_any_industry","hrlwage_noed_any_industry","uhat_education_skilled","uhat_education_unskilled"
"1993M09",1.17106493,0.70657394,2.31213454,0.67480563,0.76614393,2.39188662,1.42599891,15.69521994,13.88663526,14.84304099,10.62916970,15.48411167,14.88025787,10.18649119,8.58046802,10.47052363,7.45890593,9.07345077,9.71528190,0.92758194,0.97597490,0.96779398,0.94391846,0.95097084,0.96475962,0.91997817,0.95079974,0.90750477,0.92291576,0.90629133,0.95128929,0.95842874,0.92526821,13.91054606,8.94431593,-0.16643585,-0.07827003
"1993M10",1.15363376,0.66796172,2.34113248,0.63547465,0.76547449,2.30924860,1.52776998,16.60764272,14.20755930,14.37279709,10.46085012,15.06369485,15.57925677,10.59759095,9.79504482,10.57930969,7.42386937,9.01119996,10.28386461,0.93875380,0.97801608,0.95596316,0.93898335,0.95636540,0.97236335,0.92207539,0.94970864,0.91819735,0.91753858,0.90082346,0.95055645,0.95909406,0.92509410,14.15144150,9.31555919,-0.16071938,-0.06287002
"1993M11",1.19177306,0.69289872,2.36003703,0.70442070,0.77047412,2.66526429,1.41213398,16.86191652,14.12353699,14.28957544,10.50053529,15.37869868,15.43699366,10.33177546,8.37518803,10.65788085,7.41429308,9.07492547,10.66036628,0.95436306,0.97314886,0.95632158,0.94903120,0.95644161,0.96000394,0.90632378,0.94916739,0.93542016,0.90630489,0.90038296,0.94592840,0.96004788,0.92145735,14.19045710,9.11109093,-0.16209620,-0.06457386
"1993M12",1.21356286,0.71045048,2.61015427,0.87905484,0.77521983,2.35507725,1.44303385,16.92110475,13.97214624,14.62078034,10.42706595,15.02780279,14.89911771,10.23016144,8.79833584,10.54863141,7.50184885,9.33261543,10.70390155,0.94960923,0.97422213,0.96710377,0.93619854,0.94360638,0.97581539,0.92581664,0.95504790,0.92968255,0.90770854,0.90244984,0.94915778,0.95846393,0.92503370,14.11525706,9.23184985,-0.16276525,-0.06441480
"1994M01",1.17517576,0.70293895,2.35491989,0.71913617,0.76915200,2.38845940,1.54670349,17.09315103,14.63398888,14.37620621,10.42708036,15.57007198,15.08951773,10.73758298,8.45577599,11.08687174,7.66386173,8.95699890,10.80340819,0.95387373,0.97626673,0.94472376,0.94252592,0.94749653,0.95727552,0.93063755,0.93920921,0.92204833,0.90961167,0.88413787,0.93871938,0.95786724,0.92204009,14.26016407,9.75944744,-0.16978193,-0.06171265
"1994M02",1.19929752,0.71122253,2.44203476,0.76918423,0.76217147,2.56179161,1.55716685,16.59782854,14.41189895,14.36670075,11.17692551,14.94556806,15.19441257,10.44056566,8.33280212,10.32022245,7.84703655,9.04962333,10.62191331,0.94134179,0.97068098,0.97978851,0.94786616,0.95589248,0.96300165,0.92828651,0.94001528,0.88243476,0.91131611,0.89193801,0.93048388,0.95943044,0.91880162,14.26945111,9.19727566,-0.16261286,-0.06999108
"1994M03",1.22815634,0.72719997,2.45797390,0.69859436,0.80984522,2.45461328,1.61969182,16.34105458,14.54824063,14.66844643,10.67725610,15.30619941,15.44215514,10.39561970,8.27618468,10.73902276,7.94947907,9.03408729,10.13266079,0.94769011,0.97554248,0.96992903,0.94585899,0.95798605,0.96928915,0.91980617,0.94039902,0.91764365,0.90376867,0.86477891,0.93451582,0.96159120,0.91494145,14.28388454,9.19725857,-0.16346660,-0.06614568
"1994M04",1.24643183,0.77830154,2.45369298,0.77136126,0.78932208,2.08361034,1.87425040,17.18974811,14.77858108,14.41285585,10.71175546,15.12052770,14.99690317,10.60083115,8.22660606,10.39258343,7.71259156,8.85203239,10.19052274,0.95622421,0.97242011,0.97544073,0.95237375,0.94580899,0.96012182,0.93029428,0.94165076,0.92115797,0.91015885,0.92670188,0.93503512,0.96033351,0.92356586,14.39278207,9.12427090,-0.16364339,-0.06950218
"1994M05",1.21679160,0.72537142,2.60817799,0.76091469,0.75645165,2.28021770,1.63884239,16.58814225,14.73037551,14.29676156,10.49512044,15.52722581,15.49810564,10.85216419,8.11954062,10.33115692,7.80953893,9.02779784,10.10697465,0.96633055,0.97831243,0.97066928,0.94629276,0.95409211,0.96379349,0.93588879,0.93783155,0.93274286,0.91387008,0.90524535,0.94626420,0.96307952,0.92664500,14.40297091,9.23954954,-0.15776452,-0.06897310
"1994M06",1.24200800,0.71446213,2.54742346,0.72347613,0.80959683,2.39490488,1.73151294,16.84823800,14.78155749,15.33070222,11.02465191,15.26360296,14.61850374,10.45446382,8.57491359,10.50098513,7.65917942,9.20689001,10.50675321,0.97589283,0.96991337,0.95866270,0.94571752,0.95503964,0.96604110,0.94447300,0.93496918,0.93810973,0.91653961,0.86830193,0.93693076,0.96149127,0.92805362,14.39833580,9.28198586,-0.15692271,-0.06020482
"1994M07",1.30329657,0.78496392,2.75640652,0.75935499,0.81080650,2.54157191,1.67503783,16.68864855,15.03694410,14.53737262,10.70579759,15.24817001,15.32226979,10.84922390,8.20617140,10.96755090,7.82423827,8.89661641,11.26762156,0.96941305,0.97112465,0.96419088,0.95108842,0.95277299,0.95851222,0.92771123,0.94327021,0.93006379,0.91040081,0.90029942,0.93431141,0.96200160,0.92307260,14.43939042,9.42970686,-0.16027335,-0.05087410
"1994M08",1.24638658,0.76513567,2.51285553,0.64886491,0.81193916,2.32355388,1.70466647,17.12559237,14.82875834,15.22160859,10.56665057,14.80308146,15.47133129,10.88596155,8.93995636,11.91172707,7.95422888,9.19840549,10.30302634,0.94823768,0.96465822,0.93809817,0.97055198,0.94927376,0.96397915,0.94080926,0.93868913,0.92624760,0.90880772,0.92444944,0.97207903,0.95962808,0.93005564,14.52853539,9.58782341,-0.15022063,-0.04685255
"1994M09",1.25978002,0.66048847,2.61693266,0.74330811,0.86234540,2.50268665,1.75216980,16.90466874,14.85796921,14.58123914,10.76350034,15.12311588,15.60031270,10.60065429,8.44663733,11.53640430,7.99614819,8.75429738,9.75083664,0.94952303,0.97941951,0.96981551,0.94349570,0.95572675,0.95231956,0.93862646,0.95059517,0.92706515,0.91386376,0.89786942,0.94857022,0.96120268,0.92768900,14.48092624,9.32850693,-0.15530267,-0.05706966
"1994M10",1.23274092,0.72338706,2.52647272,0.73609686,0.77823811,2.53521999,1.68044517,17.16107855,14.68113128,14.35649089,10.90323464,15.72832785,15.15973065,10.68507694,8.64496420,11.12778882,8.04699227,9.17143002,10.20426824,0.95810536,0.97517248,0.96883971,0.94889617,0.96803784,0.96446218,0.94965550,0.94637224,0.93788849,0.90981467,0.91309108,0.95147120,0.96443428,0.93169158,14.48808066,9.37254984,-0.15637488,-0.05157493
"1994M11",1.23643189,0.76214851,2.53973412,0.75035334,0.79129720,2.52265529,1.63346212,16.06702986,14.78035245,14.76635635,10.92316615,15.17059683,14.95479740,10.85873843,8.98513741,10.80140134,8.12678033,9.60345356,9.90053805,0.96146298,0.97430695,0.97254407,0.94800319,0.96321384,0.96046398,0.93744038,0.95126187,0.92254947,0.92179307,0.90386909,0.94879319,0.96310168,0.93216071,14.33671373,9.54382912,-0.15837076,-0.04628859
"1994M12",1.27209507,0.72024359,2.54294652,0.87473285,0.84922630,2.32573525,1.77684027,17.26191042,15.19041310,14.17440677,11.17687241,15.68428297,15.32602337,10.77215170,8.54797050,10.79465811,7.95588865,9.22924226,10.27304380,0.95949286,0.97471290,0.97275916,0.95967544,0.96443597,0.97068609,0.94091995,0.94995996,0.91959768,0.92302468,0.91501070,0.94365988,0.96747857,0.93179065,14.78608644,9.42312687,-0.13497250,-0.05042093
"1995M01",1.24020708,0.82613092,2.56977826,0.74526524,0.79437636,2.30262285,1.53481939,17.22044154,14.74615909,14.34963546,10.57563780,15.22605171,15.40191445,10.97366676,8.46512698,11.05632839,7.96012694,9.32242403,9.88782681,0.97103749,0.97620354,0.96563638,0.95616288,0.96146965,0.96600594,0.93683416,0.95005495,0.92837744,0.92074445,0.92624962,0.93852793,0.96778289,0.93197010,14.37524487,9.41311721,-0.14950716,-0.04925137
"1995M02",1.25437469,0.75672809,2.51208393,0.71586443,0.81868593,2.85026980,1.66964959,17.32284752,14.96024924,14.18488061,11.21075017,15.42005132,15.25088051,10.84247688,8.62875922,10.47027730,7.93353540,9.11105381,10.35993857,0.96942203,0.97656212,0.96691536,0.95856492,0.96922387,0.96503572,0.94752483,0.95823832,0.93107819,0.91331442,0.90090420,0.95384917,0.96858322,0.93584761,14.56120910,9.46588846,-0.14549978,-0.04351260
"1995M03",1.27513121,0.72263379,2.61885550,0.75096159,0.84290515,2.36793081,1.81510410,17.26387537,14.97200702,15.07611437,11.16337683,15.45993537,15.43475379,10.92042641,8.32545493,10.69896828,7.93850688,9.06429409,10.97721773,0.96273484,0.97421333,0.96017870,0.95869669,0.96243109,0.97038038,0.94400835,0.94984601,0.93539738,0.92427352,0.91129286,0.95487218,0.96604350,0.93566542,14.66571130,9.42448807,-0.14288023,-0.04932833
"1995M04",1.32393634,0.77001976,2.53515849,0.84762240,0.83847339,2.58810981,2.01902287,17.39017389,14.95299267,14.30154585,10.89944905,15.29478092,15.91863717,10.56816543,8.08474518,10.68046415,8.05923348,9.52403386,10.11694402,0.96318879,0.97310052,0.95358908,0.95767651,0.96554306,0.96832132,0.93559441,0.95819540,0.93597706,0.91116517,0.92022516,0.93767633,0.96504352,0.92990398,14.65497560,9.29585792,-0.15681532,-0.05631117
"1995M05",1.27217119,0.71661985,2.54120395,0.79853456,0.81050098,2.48749206,1.83192506,17.52888215,15.32524491,15.42419610,11.20797497,15.75001733,15.61873963,10.77396006,9.00024776,10.82531270,8.10607504,9.21734139,10.66664963,0.95920261,0.97874457,0.96412047,0.95559807,0.96094832,0.96849486,0.94480981,0.95350836,0.92081044,0.93013086,0.90198087,0.93347759,0.96583719,0.93371509,15.01221336,9.58231252,-0.11593883,-0.03436292
"1995M06",1.25678598,0.74458706,2.62548276,0.77196090,0.76159288,2.49064467,1.55745590,17.96513160,15.37565759,13.78132519,10.97078719,15.82171219,15.42423270,10.78106864,8.87237007,10.73832448,8.17922623,9.93215665,10.42378217,0.96121581,0.97456971,0.94813319,0.96040076,0.95972505,0.96083159,0.93477182,0.94515286,0.92944046,0.92231637,0.91093476,0.95598206,0.96266544,0.93259479,14.87785913,9.58296853,-0.13292608,-0.03296501
"1995M07",1.27058995,0.73167320,2.56530477,0.82243579,0.80428544,2.47125617,1.77357885,17.05051856,15.12916449,13.95159976,11.04764967,15.79196873,15.70748571,10.73992940,8.88677813,10.66160743,8.21636389,9.47989522,10.57164521,0.96950924,0.96941119,0.95591806,0.95572691,0.95123294,0.98492885,0.93741608,0.95631826,0.93316796,0.92264278,0.89981288,0.94601473,0.96499177,0.93244160,14.67388387,9.52027770,-0.13869910,-0.03560286
"1995M08",1.35551040,0.81324352,2.85771477,0.74359032,0.86146889,2.65876453,1.75678024,16.70863840,14.98671344,14.83089973,10.90163071,16.00242979,15.69710980,10.66899074,8.59535185,9.82816454,7.85729574,10.13550346,10.42575933,0.97028832,0.97909808,0.96320336,0.95255573,0.95014263,0.96964633,0.92940495,0.93413237,0.94082014,0.92680121,0.86456573,0.94091425,0.96597873,0.92671531,14.72072156,9.30652262,-0.13277245,-0.05702369
"1995M09",1.31665629,0.83404956,2.54514530,0.79808483,0.82001366,2.69665031,1.85012213,17.10081090,14.99305523,14.18877049,11.64361710,15.81413665,15.85615919,11.17731962,8.73969427,10.91245397,8.08311031,10.44309818,10.63980928,0.97198697,0.97209884,0.96090307,0.96158943,0.96478906,0.96763983,0.93774739,0.95233363,0.93550113,0.91886690,0.91793281,0.96679492,0.96854298,0.93265902,14.86332698,9.64023770,-0.13171272,-0.03057609
"1995M10",1.31690734,0.79980834,2.62710455,0.77194206,0.83987232,2.70744979,1.79570340,17.28964156,14.77000023,15.15681415,11.24150377,16.18273293,16.16920493,10.76854671,8.87758878,10.60708911,8.39812551,9.24718468,10.71179219,0.97002136,0.97532747,0.95851298,0.95709850,0.96412166,0.96895165,0.93674689,0.95152413,0.92410977,0.92611358,0.89070736,0.93588087,0.96716844,0.93004048,14.87946890,9.56060095,-0.13250699,-0.02992295
"1995M11",1.20778879,0.72779867,2.39694436,0.74055056,0.77286576,2.24306781,1.88810233,16.40709378,14.51351689,14.17112212,11.96337174,15.51308218,15.99000224,10.88522861,8.71659806,11.17280961,8.14575982,9.29178235,10.72105710,0.96456289,0.97379803,0.97531546,0.95111702,0.96280965,0.96736196,0.93819055,0.95372070,0.94118435,0.92512469,0.90023351,0.94900179,0.96547495,0.93550909,14.62151514,9.57387607,-0.14173606,-0.03271136
"1995M12",1.29171918,0.78452116,2.62498341,0.78088505,0.80775862,2.84718046,1.81875109,17.26068492,15.01647234,14.69841431,11.57349128,16.15628831,16.44229973,10.89550519,8.53059363,11.15145399,7.88382901,9.48930650,10.38822025,0.97269835,0.97599045,0.95219572,0.95634233,0.96588684,0.96953903,0.93782388,0.95133162,0.92847980,0.92866135,0.90222199,0.94076672,0.96752239,0.93349028,15.06867421,9.46519237,-0.12294620,-0.05018707
"1996M01",1.31693620,0.79717079,2.67843677,0.79964247,0.80215765,2.81409135,1.85482514,17.00345274,14.97013666,14.87846355,11.94691908,16.29028950,15.82734594,10.73649592,8.59736812,11.18273014,8.26956033,9.34455928,11.10888779,0.97390749,0.97565447,0.97890247,0.95189477,0.95897775,0.97327886,0.93283575,0.94644671,0.93956673,0.91776421,0.88910526,0.95073458,0.96818936,0.92918095,14.95673148,9.58358262,-0.12481412,-0.03764233
"1996M02",1.30442355,0.79130761,2.78414534,0.72414690,0.82200608,2.57310434,1.84655014,17.23361175,15.06826288,14.24669054,11.57293626,15.89274269,16.26662658,11.04802181,8.82965960,11.21830146,8.39371221,9.36397827,10.46257787,0.96505273,0.97640641,0.95745537,0.95678709,0.95423584,0.97419685,0.93754397,0.95850795,0.93558692,0.93113520,0.89785059,0.95287965,0.96629867,0.93901833,14.91514174,9.70316097,-0.12578339,-0.01080992
"1996M03",1.28188445,0.79031809,2.67564330,0.77447271,0.77162882,2.75403240,1.80362659,17.66136926,14.94578435,14.53068602,11.59191730,15.90710971,16.04804395,11.07689982,8.79068022,11.12932932,8.24399949,9.17414049,10.34612937,0.96786465,0.97549886,0.95745094,0.95222572,0.96547232,0.97956643,0.93209429,0.94889638,0.92321698,0.92778721,0.90266595,0.92785673,0.96730815,0.92886215,14.98489756,9.58706378,-0.12182615,-0.02344472
"1996M04",1.26233486,0.74407610,2.65702910,0.74872158,0.75533240,2.68133152,1.76327660,17.26154978,15.30111646,14.74727284,11.53570685,16.62077172,16.00360187,11.03041273,8.54826702,10.87259987,8.18527604,9.83805362,10.96475494,0.97205535,0.97543107,0.96229689,0.95385119,0.96261547,0.97757824,0.94013992,0.95180873,0.93098477,0.91950559,0.88435608,0.94935264,0.96783890,0.93120713,15.07388287,9.64519597,-0.11426510,-0.03178663
"1996M05",1.28467128,0.80842217,2.72094742,0.67256491,0.79214920,2.67686470,1.71987796,17.75853103,14.90767188,13.59725986,11.56750967,15.97033698,16.13032565,11.30953342,8.39835440,10.80787449,8.17726727,9.65517485,10.95919411,0.96487829,0.96530266,0.96085253,0.96391173,0.96481279,0.97104738,0.93292868,0.94818022,0.93121973,0.91986337,0.89874872,0.95193422,0.96532091,0.92942133,14.91525379,9.62480083,-0.12010511,-0.02793719
"1996M06",1.36297179,0.78957278,2.63944676,0.81018291,0.82022916,2.74140467,1.87858049,18.47795400,15.34096402,14.23027130,11.46382119,15.82033134,16.08611353,11.38940206,8.80149284,10.80043542,8.34032738,9.42082104,10.69168334,0.96504232,0.98395097,0.98810948,0.96030337,0.96689262,0.97281028,0.93249540,0.95106174,0.92452467,0.92512087,0.90118803,0.94555493,0.97170375,0.93088068,15.17565761,9.77415036,-0.11562914,-0.02286311
"1996M07",1.26599605,0.74728695,2.59620399,0.76832491,0.81167871,2.23502985,1.84047001,17.80277487,15.16941052,14.82747360,11.51530191,15.45021244,16.48263053,10.85876151,8.78409509,10.88476367,8.29458398,9.76281011,11.01294149,0.97397893,0.97692164,0.97063372,0.95090847,0.96297572,0.97725490,0.94556976,0.94952418,0.93967864,0.92295208,0.89176425,0.95658689,0.96796424,0.93425675,15.03425928,9.62936124,-0.11605164,-0.02851695
"1996M08",1.30963846,0.74611488,2.66158216,0.80215328,0.81468178,2.71519392,1.87625065,17.89034100,15.37835268,14.36270848,11.32832204,16.10383431,16.08769972,10.95268180,8.69493667,11.17178744,8.20184824,9.65466016,10.97222562,0.96572199,0.97130377,0.97237945,0.96070077,0.97580500,0.97677684,0.94119193,0.95602668,0.93142617,0.92843359,0.90446195,0.93534948,0.97009414,0.93480255,15.11593354,9.62296772,-0.11474096,-0.02797102
"1996M09",1.30172893,0.78560086,2.63074570,0.80518533,0.80158365,2.60735681,1.90424135,17.82546184,15.60957801,14.83283700,11.46932027,16.66089165,16.05124016,11.18681341,8.69064213,10.89873527,8.37558453,9.67465978,11.08398476,0.97625569,0.97477741,0.96363480,0.95299664,0.95400321,0.97790223,0.95240924,0.94961940,0.93937956,0.93670788,0.89099309,0.93921562,0.96772020,0.93651770,15.30565955,9.74912897,-0.11101434,-0.01367880
"1996M10",1.31618218,0.81659396,2.72652164,0.81064340,0.84641835,2.33046201,1.60306873,17.49593941,15.64361815,14.21721948,11.60646859,16.44444072,16.02823073,11.40568692,8.90276761,11.24414070,8.41748472,9.81725344,10.66168263,0.96917299,0.97643305,0.96862561,0.95970116,0.95371463,0.97592504,0.94075683,0.94409464,0.93508868,0.92427746,0.92360859,0.95783863,0.96819819,0.93553086,15.21118435,9.83253009,-0.10349786,-0.00785420
"1996M11",1.29477531,0.79938376,2.64475987,0.80301651,0.82578934,2.35232577,1.89780996,17.49080842,15.55001519,15.77973842,11.83936956,16.69541097,16.14885966,11.56123040,9.07965629,11.14095819,8.47067703,9.76489951,10.78920093,0.96679654,0.97991089,0.96092439,0.95794673,0.96290586,0.97789798,0.93434305,0.95416440,0.93194879,0.92239537,0.90635838,0.94230088,0.96984858,0.93208208,15.33157051,9.93342599,-0.10269808,0.00703753
"1996M12",1.25025015,0.88304163,2.52859455,0.66623492,0.77093976,2.41576609,1.59693161,17.59633445,15.28787631,14.69130702,11.58129188,16.98259979,16.99119583,11.50723552,8.88621840,11.19119074,8.33337776,9.39197988,10.82415152,0.96910721,0.97390435,0.95912669,0.96107185,0.96400286,0.97483366,0.93994400,0.94723325,0.93706372,0.92229715,0.90762741,0.94997728,0.96863533,0.93450475,15.38716404,9.86345736,-0.10389159,-0.01270495
"1997M01",1.30889064,0.78892571,2.61293051,0.75891348,0.78580106,2.56495727,1.94676844,17.73773910,15.30605959,15.44018433,12.24748192,16.29984147,16.58521963,11.34878119,9.14205693,12.25580625,8.24165140,9.32243445,10.48019235,0.97777116,0.97595999,0.96354832,0.95872410,0.96221446,0.96445937,0.94334688,0.95702707,0.92446915,0.93337261,0.91029234,0.94978835,0.96828181,0.93813033,15.42868901,9.84907473,-0.09683908,-0.00367711
"1997M02",1.28410762,0.78105645,2.52264359,0.77647564,0.77338345,2.54269660,1.88088389,18.54265592,15.62767948,15.04315663,11.73063566,17.08538093,16.79545238,11.59851166,8.67465814,11.46272574,8.38779812,10.54809577,11.53341206,0.96741844,0.97761758,0.96326529,0.96375819,0.97027416,0.97765063,0.94375254,0.94518320,0.93455977,0.92323797,0.91035923,0.92433450,0.97182995,0.93324967,15.62508702,9.97729170,-0.08726328,0.00208124
"1997M03",1.26085760,0.79500494,2.54660218,0.77754455,0.75020819,2.44116810,1.85711863,17.88147271,15.45657024,14.15109725,11.77074547,16.89018894,16.80226486,12.25439559,9.26543505,10.67540069,8.47339896,9.84394773,10.89272786,0.97281008,0.97222004,0.96379025,0.96192963,0.95779117,0.96370168,0.94680797,0.96052269,0.94486739,0.92801873,0.90970394,0.94944522,0.96636169,0.93928392,15.43957793,10.10904844,-0.09122141,-0.00419194
"1997M04",1.26142074,0.77922135,2.63904919,0.65650451,0.78176110,2.37846534,1.73670858,17.88098847,15.50774169,15.93039352,11.69199283,17.11229797,16.55261133,11.65922181,9.37301045,11.41666935,8.49918164,9.39918747,11.34874780,0.97235927,0.97761048,0.97184268,0.95895773,0.97394803,0.97887529,0.93284234,0.94828149,0.94485248,0.92496495,0.92881400,0.95893761,0.97223708,0.93776897,15.52964343,10.10815389,-0.08724963,0.00582929
"1997M05",1.30044462,0.78531702,2.74913802,0.74279823,0.80962255,2.52206869,1.79975309,17.43093383,15.90887092,15.97894525,11.93739656,18.84524049,16.17431376,11.27790719,9.14748779,11.21393043,8.54723473,9.03760633,10.87481314,0.97364176,0.97408611,0.97129666,0.95882727,0.96782617,0.97522202,0.94526671,0.95920133,0.96261889,0.92317866,0.91476988,0.95673545,0.97028336,0.93945803,15.72653148,9.81577133,-0.08708200,0.00304019
"1997M06",1.30587130,0.82783589,2.74647490,0.73464886,0.76817064,2.50786321,1.77387942,17.94561583,15.62012814,15.88851719,12.03499714,16.47484221,16.95004480,11.09826485,8.93213346,11.75193664,8.72460413,10.01946500,10.85245671,0.98430146,0.97805967,0.98301061,0.95364186,0.97167515,0.97935779,0.94731033,0.95890088,0.94969266,0.92832826,0.88443016,0.94837446,0.97259192,0.93798831,15.66580505,10.02347746,-0.08169384,0.00826582
"1997M07",1.27055450,0.80607425,2.66407126,0.75023690,0.75558388,2.33303379,1.82472080,18.12368384,15.64249636,15.21351460,12.08732455,17.30408261,16.41450509,12.00481954,9.11545768,11.82642144,8.68338066,10.00883643,11.31701948,0.97158072,0.98482326,0.96993258,0.96265818,0.97141089,0.96849803,0.94601659,0.96070141,0.94642923,0.92719247,0.92348275,0.94426843,0.97211632,0.93928810,15.72429417,10.23594174,-0.08168941,0.02215842
